YEAR,MONTH,DAY,ORIGIN,ID,COUNTRY,REGION,DEPARTMENT_OF_ENERGY,LATITUDE,LONGITUDE,DEPTH,YIELD_1,YEILD_2,PURPOSE,NAME,TYPE;
84,03,01, 174500.0, 84004, USA, NTS, BKY ,37.000, -116.000, 0.000, 20.0, 150.0, WR, TORTUGAS, SHAFT ;
84,03,07, 23906.3, 84005, USSR, SEMI, KAZAKH ,50.022, 78.978, 0.000, 20.0, 150.0, WR, SHAFT, ;
84,03,29, 51908.1, 84006, USSR, SEMI, KAZAKH ,49.934, 79.013, 0.000, 20.0, 150.0, WR, SHAFT, ;
84,03,31, 143000.0, 84007, USA, NTS, BKY ,37.000, -116.000, 0.000, 0.0, 20.0, WR, AGRINI, SHAFT ;
84,04,15, 31709.2, 84008, USSR, SEMI, KAZAKH ,49.766, 78.185, 0.000, 0.001, 150.0, WR, TUNNEL, F2x ;
84,04,25, 10903.5, 84009, USSR, SEMI, KAZAKH ,49.934, 78.915, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
84,05,01, 190500.0, 84010, UK, NTS, BKY ,37.000, -116.000, 0.000, 20.0, 150.0, WR, MUNDO, SHAFT ;
84,05,02, 135000.0, 84011, USA, NTS, BKY ,37.000, -116.000, 0.000, 0.0, 20.0, WR, ORKNEY, SHAFT ;
84,05,08, 172600.0, 84012, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, 0.0, 5.0, WR, DEMOPHON, SHAFT/GR ;
84,05,12, 173058.3, 84013, FRANCE, MURUROA, UGS ,21.852, -138.961, 0.000, 0.0, 150.0, WR, MIDAS, SHAFT/LG ;
84,05,16, 160000.0, 84014, USA, NTS, BKY ,37.000, -116.000, 0.000, 0.0, 20.0, WR, BELLOW, SHAFT ;
84,05,26, 31312.4, 84015, USSR, SEMI, KAZAKH ,49.980, 79.060, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
84,05,31, 130400.0, 84016, USA, NTS, BKY ,37.000, -116.000, 0.000, 20.0, 150.0, WR, CAPROCK, SHAFT ;
84,06,12, 171600.0, 84017, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, 0.0, 20.0, WR, ARISTEE, SHAFT/GR ;
84,06,16, 174357.9, 84018, FRANCE, MURUROA, UGS ,21.933, -138.992, 0.000, 0.0, 150.0, WR, ECHEMOS, SHAFT/LG ;
84,06,20, 151500.0, 84019, USA, NTS, BKY ,37.000, -116.000, 0.000, 20.0, 150.0, WR, DUORO, SHAFT ;
84,07,12, 140000.0, 84021, USA, NTS, BKY ,37.000, -116.000, 0.000, 0.0, 20.0, WR, NORMANNA, SHAFT ;
84,07,14, 10910.5, 84022, USSR, SEMI, KAZAKH ,49.891, 78.963, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
84,07,21, 25957.1, 84023, USSR, KAZAKHSTAN, UGS ,51.356, 53.249, 0.000, 15.0, 15.0, PNE, LIRA, SHAFT ;
84,07,21, 30457.0, 84024, USSR, KAZAKHSTAN, UGS ,51.374, 53.257, 0.000, 15.0, 15.0, PNE, LIRA, SHAFT ;
84,07,21, 30957.0, 84025, USSR, KAZAKHSTAN, UGS ,51.353, 53.271, 0.000, 15.0, 15.0, PNE, LIRA, SHAFT ;
84,07,25, 153000.0, 84026, USA, NTS, BKY ,37.000, -116.000, 0.000, 20.0, 150.0, WR, KAPPELI, SHAFT ;
84,08,02, 150000.0, 84027, USA, NTS, BKY ,37.000, -116.000, 0.000, 0.0, 20.0, WR, CORREO, SHAFT ;
84,08,11, 185957.8, 84028, USSR, KOMI, RUSS ,65.025, 55.187, 0.000, 8.5, 8.5, PNE, KVARTS, SHAFT ;
84,08,25, 185958.5, 84029, USSR, TYUMEN, RUSS ,61.889, 72.149, 0.000, 8.5, 8.5, PNE, KVARTS, SHAFT ;
84,08,26, 33000.0, 84059, USSR, NZ, RUSS ,74.100, 53.800, 0.000, 0.001, 20.0, WE, TUNNEL, ;
84,08,27, 55957.0, 84057, USSR, MURM, RUSS ,67.774, 33.688, 0.000, 1.7, 1.7, PNE, DNEPR, TUNNEL 2x ;
84,08,28, 25959.0, 84030, USSR, PERM, RUSS ,61.000, 58.000, 0.000, 3.2, 3.2, PNE, GELIY, SHAFT ;
84,08,28, 30459.0, 84031, USSR, PERM, RUSS ,61.000, 58.000, 0.000, 3.2, 3.2, PNE, GELIY, SHAFT ;
84,08,30, 144500.0, 84032, USA, NTS, BKY ,0.000, 0.000, 0.000, 0.0, 20.0, WR, DOLCETTO, SHAFT ;
84,08,30, 0.0, 84058, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, WEXFORD, SHAFT ;
84,09,09, 2S906.3, 84033, USSR, SEMI, KAZAKH ,49.873, 78.208, 0.000, 0.001, 20.0, WE, TUNNEL, 4x ;
84,09,13, 140000.0, 84034, USA, NTS, BKY ,0.000, 0.000, 20, 150.0, WE BRETON SHAFT ,,,;
84,09,17, 205957.4, 84036, OSSR, KEMERO, RUSS ,55.835, 87.408, 0.000, 10.0, 10.0, PNE, KVARTS, SHAFT ;
84,10,02, 181400.0, 84054, USA, NTS, BKY ,0.000, 0.000, 0.000, 0.0, 20.0, WR, VERMEJO, SHAFT ;
84,10,03, 55957.7, 84037, CHINA, LOP, NOR ,41.633, 88.781, 0.000, 15.0, 70.0, WR, UG, ;
84,10,18, 45700.0, 84038, USSR, SEMI, KAZAKH ,50.000, 80.000, 0.000, 0.001, 20.0, WE, TUNNEL, ;
84,10,25, 62957.6, 84039, USSR, NZ, RUSS ,73.365, 54.979, 0.000, 0.001, 150.0, WR, TUNNEL, F4x ;
84,10,27, 15010.6, 84040, USSR, SEMI, KAZAKH ,49.950, 78.842, 0.000, 20.0, 150.0, WR, SHAFT, ;
84,10,27, 55958.6, 84041, USSR, ASTRAK, RUSS ,47.044, 47.919, 0.000, 3.2, 3.2, PNE, VEGA, SHAFT ;
84,10,27, 60457.1, 84042, USSR, ASTRAK, RUSS ,46.843, 48.023, 0.000, 3.2, 3.2, PNE, VEGA, SHAFT ;
84,10,27, 171600.0, 84043, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, Q,0 20.0, WR MACHAON SHAFT/GR ,,,;
84,11,02, 204500.0, 84044, FRANCE, MURUROA, BKY ,0.000, 0.000, 0.000, 0:0 150.0, WR ACASTE SHAFT/LG ,,,;
84,11,10, 164000.0, 84045, USA, NTS, BKY ,0.000, 0.000, 0.000, 0.0, 20.0, WR, VILLITA, SHAFT ;
84,11,23, 35500.0, 84046, USSR, SEMI, KAZAKH ,49.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, 3x ;
84,12,01, 165100.0, 84056, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, MILLETOS, SHAFT/GR ;
84,12,02, 31900.0, 84047, USSR, SEMI, KAZAKH ,50.000, 81.000, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
84,12,06, 172900.0, 84048, FRANCE, MURUROA, BKY ,0.000, 0.000, 0.000, 0.0, 150.0, WR, MENNON, SHAFT/LG ;
84,12,09, 194000.0, 84049, UK, NTS, NOA ,36.000, -112.000, 0.000, 20.0, 150.0, WR, EGMONT, SHAFT ;
84,12,15, 144459.0, 84050, USA, NTS, NOA ,37.000, -116.000, 0.000, 20.0, 150.0, WR, TIERRA, SHAFT ;
84,12,16, 35500.0, 84051, USSR, SEMI, KAZAKH ,48.000, 77.000, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
84,12,19, 60000.0, 84052, CHINA, LOP, NOR ,41.500, 89.000, 0.000, 5.0, 50.0, WR, UG, ;
84,12,20, 162000.0, 84055, USA, NTS, BKY ,0.000, 0.000, 0.000, 0.0, 20.0, WR, MINERO, SHAFT ;
84,12,28, 35003.0, 84053, USSR, SEMI, KAZAKH ,49.000, 80.000, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
85,02,10, 32707.5, 85001, USSR, SEMI, KAZAKH ,49.869, 78.818, 0.000, 0.001, 150.0, WR, SHAFT, F3x ;
85,03,15, 163100.1, 85002, USA, NTS, UGS ,37.058, -116.045, 0.427, 20.0, 150.0, WR, VAUGHN, SHAFT ;
85,03,23, 183000.0, 85003, USA, NTS, UGS ,37.180, -116.089, 0.000, 20.0, 150.0, WR, COTTAGE, SHAFT ;
85,04,02, 200000.0, 85004, USA, NTS, UGS ,37.095, -116.032, 0.640, 20.0, 150.0, WR, HERMOSA, SHAFT ;
85,04,06, 231500.0, 85005, USA, NTS, UGS ,37.201, -116.207, 0.000, 0.0, 20.0, WE, MISTY, RAIN TUNNEL F ;
85,04,25, 5706.5, 85006, USSR, SEMI, KAZAKH ,49.907, 78.932, 0.000, 20.0, 150.0, WR, SHAFT, 2x ;
85,04,30, 172900.0, 85007, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, 0.0, 20.0, WR, CERCYON, SHAFT/GR ;
85,05,02, 152000.0, 85008, USA, NTS, UGS ,37.253, -116.325, 0.661, 20.0, 150.0, WR, TOWANDA, SHAFT ;
85,05,08, 202800.0, 85009, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, 0.0, 150.0, WR, NISOS, SHAFT/LG ;
85,06,03, 173000.0, 85010, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, 0.0, 20.0, WR, TALAOS, SHAFT/GR ;
85,06,07, 174000.0, 85011, FRANCE, MURUROA, WTN ,0.000, 0.000, 0.000, 0.0, 20.0, WR, ERGINOS, SHAFT/LG ;
85,06,12, 151500.1, 85012, USA, NTS, UGS ,37.248, -116.489, 0.608, 20.0, 150.0, WR, SALUT, SHAFT ;
85,06,12, 173000.0, 85013, USA, NTS, UGS ,37.008, -116.084, 0.293, 0.0, 20.0, WR, VILLE, SHAFT ;
85,06,15, 5700.0, 85014, USSR, SEMI, KAZAKH ,50.000, 79.000, 0.000, 0.001, 150.0, WR, SHAFT, F3x ;
85,06,18, 0.0, 85034, USSR, TUYMEN, RUSS ,0.000, 0.000, 0.000, 2.5, 2.5, PNE, BENZOL, SHAFT ;
85,06,26, 180300.0, 85015, USA, NTS, UGS ,37.124, -116.122, 0.381, 0.0, 20.0, WR, MARIBO, SHAFT ;
85,06,30, 23900.0, 85016, USSR, SEMI, KAZAKH ,50.000, 79.000, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
85,07,11, 0.0, 85035, USER, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
85,07,18, 211457.5, 85017, USSR, ARKHAN, RUSS ,65.965, 40.754, 0.000, 8.5, 8.5, PNE, AGAT, SHAFT ;
85,07,19, 0.0, 85036, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, ;
85,07,20, 5300.0, 85018, USSR, SEMI, KAZAKH ,50.000, 79.000, 0.000, 20.0, 150.0, WR, SHAFT, ;
85,07,25, 31100.0, 85019, USSR, SEMI, KAZAKH ,50.000, 79.000, 0.000, 0.001, 20.0, WR, TUNNEL, F4x ;
85,07,25, 140000.0, 85020, USA, NTS, UGS ,37.297, -116.438, 0.000, 20.0, 150.0, WR, SERENA, SHAFT ;
85,08,14, 0.0, 85031, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, CEBRERO, SHAFT ;
85,08,17, 162500.0, 85021, USA, NTS, UGS ,37.002, -116.043, 0.332, 0.0, 20.0, WR, CHAMITA, SHAFT ;
85,09,27, 141500.0, 85022, USA, NTS, UGS ,37.090, -116.002, 0.366, 0.0, 20.0, WR, PONIL, SHAFT ;
85,10,09, 231959.1, 85023, USA, NTS, UGS ,37.209, -116.152, 0.000, 0.0, 20.0, WE, DIAMOND, BEECH TUNNEL ;
85,10,09, 0.0, 85032, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WE, MILL, YARD TUNNEL ;
85,10,16, 213500.0, 85024, USA, NTS, UGS ,37.110, -116.121, 0.415, 20.0, 150.0, WR, ROQUEFORT, SHAFT ;
85,10,24, 175000.0, 85025, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, HERO, SHAFT/GR ;
85,10,26, 163500.0, 85026, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 150.0, WR, CODROS, SHAFT/LG ;
85,10,30, 0.0, 85033, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, ABO, SHAFT ;
85,11,24, 163000.0, 85027, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, ZETES, SHAFT/GR ;
85,11,26, 174200.0, 85028, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 150.0, WR, MEGAREE, SHAFT/LG ;
85,12,05, 150000.0, 85029, UK, NTS, UGS ,37.053, -116.045, 0.000, 20.0, 150.0, WR, KINIBITO, SHAFT ;
85,12,28, 190100.0, 85030, USA, NTS, UGS ,37.238, -116.473, 0.000, 20.0, 150.0, WR, GOLDSTONE, SHAFT ;
86,03,22, 161500.0, 86001, USA, NTS, UGS ,37.083, -116.066, 0.000, 29.0, 29.0, WR, GLENCOE, SHAFT F ;
86,04,10, 140829.4, 86002, USA, NTS, UGS ,37.157, -116.204, 0.000, 0.0, 20.0, WE, MIGHTY, OAK TUNNEL ;
86,04,20, 0.0, 86022, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, MOGOLLON, SHAFT ;
86,04,22, 143000.0, 86003, USA, NTS, UGS ,37.264, -116.440, 0.000, 0.0, 20.0, WR, JEFFERSON, SHAFT ;
86,04,26, 170156.6, 86004, FRANCE, MURUROA, WTN ,22.150, -139.120, 0.000, 0.0, 20.0, WR, HYLLOS, SHAFT/GR ;
86,05,06, 165800.0, 86005, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, CETO, SHAFT/GR ;
86,05,21, 135900.0, 86006, USA, NTS, UGS ,37.125, -116.061, 0.000, 0.0, 20.0, WR, PANAMINT, SHAFT ;
86,05,27, 171500.0, 86007, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, STHELENOSS, SHAFT/GR ;
86,05,30, 172458.2, 86008, FRANCE, MURUROA, WTN ,21.913, -139.100, 0.000, 0.0, 150.0, WR, GALATEE, SHAFT/LG ;
86,06,05, 150400.0, 86009, USA, NTS, UGS ,37.098, -116.016, 0.000, 20.0, 150.0, WR, TAJO, SHAFT ;
86,06,25, 202745.1, 86010, UK, NTS, UGS ,37.265, -116.499, 0.000, 20.0, 150.0, WR, DARWIN, SHAFT ;
86,07,17, 210000.0, 86011, USA, NTS, UGS ,37.279, -116.356, 0.000, 119.0, 119.0, WR, CYBAR, SHAFT ;
86,07,24, 150500.0, 86012, USA, NTS, UGS ,37.143, -116.071, 0.000, 0.0, 20.0, WR, CORNUCOPIA, SHAFT ;
86,09,04, 0.0, 86023, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, GALVESTON, SHAFT ;
86,09,11, 145700.0, 86013, USA, NTS, UGS ,37.069, -116.050, 0.000, 0.0, 20.0, WR, ALEMAN, SHAFT ;
86,09,30, 223000.1, 86014, USA, NTS, UGS ,37.300, -116.307, 20, 150.0, WR LABQUARK SHAFT ,,,;
86,10,16, 192500.0, 86015, USA, NTS, UGS ,37.220, -116.462, 0.000, 20.0, 150.0, WR, BELMONT, SHAFT ;
86,11,10, 165800.0, 86016, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.0 5.0 WR HESIONE SHAFT/GR ,,,,,;
86,11,12, 170158.5, 86017, FRANCE, MURUROA, UGS ,21.894, -139.068, 0.000, 0.0, 20.0, WR, NAUPLIOS, SHAFT/LG ;
86,11,14, 160000.0, 86018, USA, NTS, UGS ,37.100, -116.048, 0.000, 20.0, 150.0, WR, GASCON, SHAFT ;
86,12,06, 171000.0, 86019, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, PENELEOS, SHAFT/GR ;
86,12,10, 171458.6, 86020, FRANCE, MURUROA, UGS ,21.877, -138.986, 0.000, 0.0, 150.0, WR, CIRCE, SHAFT/LG ;
86,12,13, 175005.0, 86021, USA, NTS, UGS ,37.263, -116.412, 0.000, 20.0, 150.0, WR, BODIE, SHAFT ;
87,02,03, 152000.0, 87001, USA, NTS, UGS ,37.225, -116.080, 0.000, 0.0, 20.0, WR, HAZEBROOK, SHAFT 3x ;
87,02,11, 164500.0, 87002, USA, NTS, UGS ,37.011, -116.045, 0.0 20, WR TORNERO SHAFT ,,,,;
87,02,26, 45824.0, 87003, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, FMS, TUNNEL, ;
87,03,12, 15718.0, 87004, USSR, SEMI, KAZAKH ,50.000, 79.000, 0.000, 0.001, 20.0, WR, SHAFT, 2x ;
87,03,18, 182800.0, 87005, USA, NTS, HFS ,37.000, -116.000, 0.000, 0.0, 20.0, WE, MIDDLE, NOTE TUNNEL ;
87,04,03, 11709.0, 87006, USSR, SEMI, KAZAKH ,50.000, 79.000, 0.000, 20.0, 150.0, WR, SHAFT, ;
87,04,03, 0.0, 87048, USSR, SEMI, KAZAKH ,50.000, 78.000, 0.000, 0.001, 20.0, WR, TUNNEL, 3x ;
87,04,17, 10304.7, 87007, USSR, SEMI, KAZAKH ,49.851, 78.690, 0.000, 0.001, 150.0, WR, SHAFT, F3x ;
87,04,18, 134000.6, 87008, USA, NTS, HFS ,37.248, -116.509, 0.000, 20.0, 150.0, WR, DELAMAR, SHAFT ;
87,04,19, 40001.8, 87009, USSR, PERM, RUSS ,60.781, 56.220, 0.000, 3.2, 3.2, PNE, GELIY, SHAFT ;
87,04,19, 40501.2, 87010, USSR, PERM, RUSS ,60.674, 56.295, 0.000, 3.2, 3.2, PNE, GELIY, SHAFT ;
87,04,22, 220000.0, 87011, USA, NTS, HFS ,36.983, -116.005, 0.000, 0.0, 20.0, WR, PRECIDIO, SHAFT ;
87,04,30, 133000.0, 87012, USA, NTS, HFS ,37.233, -116.423, 0.000, 30.0, 150.0, WR, HARDIN, SHAFT ;
87,05,05, 165800.0, 87013, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, JOCASTE, SHAFT/LG ;
87,05,06, 40205.6, 87014, USSR, SEMI, KAZAKH ,49.750, 77.990, 0.000, 0.001, 20.0, FMS, TUNNEL, ;
87,05,20, 170500.0, 87015, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 150.0, WR, LYCOMEDE, SHAFT/LG ;
87,06,05, 50004.0, 87016, CHINA, LOP, NOR ,41.600, 88.900, 0.000, 50.0, 200.0, WR, UG, ;
87,06,06, 23706.9, 87017, USSR, SEMI, KAZAKH ,49.865, 78.143, 0.000, 0.001, 20.0, FMS, TUNNEL, ;
87,06,06, 180000.0, 87018, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, DIRCE, SHAFT/LG ;
87,06,18, 152000.0, 87019, USA, NTS, DOE ,37.194, -116.035, 0.000, 0.0, 20.0, WR, BRIE, SHAFT ;
87,06,20, 5304.8, 87020, USSR, SEMI, KAZAKH ,49.901, 78.726, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
87,06,20, 160000.1, 87021, USA, NTS, DOE ,37.220, -116.178, 0.000, 0.0, 20.0, WE, MISSION, GHOST TUNNEL ;
87,06,21, 175458.4, 87022, FRANCE, MURUROA, WTN ,21.984, -138.844, 0.000, 0.0, 150.0, WR, IPHITOS, SHAFT/LG ;
87,06,30, 160500.0, 87023, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, PANCHUELA, SHAFT ;
87,07,07, 0.2, 87024, USSR, JAKUTS, RUSS ,62.110, 112.770, 0.000, 15.0, 15.0, PNE, NEVA, SHAFT ;
87,07,16, 190000.0, 87025, UK, NTS, HFS ,37.104, -116.023, 0.000, 20.0, 150.0, WR, MIDLAND, SHAFT ;
87,07,17, 11713.0, 87026, USSR, SEMI, KAZAKH ,49.797, 78.235, 0.000, 20.0, 150.0, FMS, TUNNEL, ;
87,07,24, 20009.0, 87027, USSR, JAKUTS, RUSS ,62.700, 112.700, 0.000, 15.0, 15.0, PNE, NEVA, SHAFT ;
87,08,02, 5806.7, 87028, USSR, SEMI, KAZAKH ,49.828, 78.898, 0.000, 0.001, 150.0, WR, SHAFT, F3x ;
87,08,02, 15959.5, 87029, USSR, NZ, RUSS ,73.289, 54.713, 0.000, 0.001, 150.0, WR, TUNNEL, F5x ;
87,08,12, 12956.8, 87030, USSR, JAKUTS, RUSS ,61.426, 112.708, 0.000, 3.2, 3.2, PNE, NEVA, SHAFT ;
87,08,13, 140000.0, 87031, USA, NTS, HFS ,37.061, -116.045, 0.000, 20.0, 150.0, WR, TAHOKA, SHAFT ;
87,09,18, 23157.0, 87033, USSR, SEMI, KAZAKH ,49.000, 78.000, 0.000, 0.001, 20.0, WE, TUNNEL, F2x ;
87,09,24, 150000.0, 87034, USA, NTS, HFS ,37.228, -116.375, 0.000, 20.0, 150.0, WR, LOCKNEY, SHAFT ;
87,10,03, 151457.5, 87035, USSR, W, KAZAKH ,47.633, 56.218, 0.000, 8.5, 8.5, PNE, BATOLIT, SHAFT ;
87,10,16, 60600.0, 87036, USSR, SEMI, KAZAKH ,49.000, 78.000, 0.000, 0.001, 20.0, WE, TUNNEL, ;
87,10,23, 160000.0, 87037, USA, NTS, HFS ,37.142, -116.079, 0.000, 20.0, 150.0, WR, BORATE, SHAFT ;
87,10,23, 165000.0, 87038, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 150.0, WR, HELENOS, . SHAFT/LG ;
87,11,05, 172955.5, 87039, FRANCE, MURUROA, WTN ,22.340, -138.970, 0.000, 0.0, 20.0, WR, PASIPHAE, SHAFT/LG ;
87,11,15, 33106.7, 87040, USSR, SEMI, KAZAKH ,49.872, 78.795, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
87,11,19, 163058.5, 87041, FRANCE, HURUROA, WTN ,21.878, -139.037, 0.000, 0.0, 150.0, WR, PELEE, SHAFT/LG ;
87,11,29, 175900.0, 87042, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 20.0, WR, DANAE, SHAFT/LG ;
87,12,01, 163000.0, 87047, USA, NTS, DOE ,36.996, -116.004, 0.000, 0.0, 20.0, WR, WACO, SHAFT ;
87,12,02, 163000.0, 87043, USA, NTS, DOE ,37.235, -116.163, 0.000, 0.0, 20.0, WE, MISSION, CYBER TUNNEL ;
87,12,13, 32104.7, 87044, USSR, SEMI, KAZAKH ,49.955, 78.852, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
87,12,20, 25506.3, 87045, USSR, SEMI, KAZAKH ,49.753, 78.024, 0.000, 0.001, 20.0, FMS, TUNNEL, ;
87,12,27, 30504.7, 87046, USSR, SEMI, KAZAKH ,49.831, 78.744, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
88,02,06, 41911.1, 88001, USSR, SEMI, KAZAKH ,49.799, 78.064, 0.000, 0.0, 20.0, WR, TUNNEL, F3x ;
88,02,13, 30505.8, 88002, USSR, SEMI, KAZAKH ,49.905, 78.905, 0.000, 0.001, 150.0, WR, SHAFT, F2x ;
88,02,15, 181000.0, 88003, USA, NTS, HFS ,37.314, -116.471, 0.000, 20.0, 150.0, WR, KERNVILLE, SHAFT ;
88,04,03, 13305.7, 88004, USSR, SEMI, KAZAKH ,49.884, 78.965, 0.000, 20.0, 150.0, WR, SHAFT, ;
88,04,07, 171500.0, 88005, USA, NTS, DOE ,37.013, -116.044, 0.000, 0.0, 20.0, WR, ABILENE, SHAFT ;
88,04,22, 93006.9, 88006, USSR, SEMI, KAZAKH ,49.822, 78.119, 0.000, 0.001, 20.0, WE, TUNNEL, ;
88,05,04, 5706.8, 88007, USSR, SEMI, KAZAKH ,49.928, 78.769, 0.000, 20.0, 150.0, FMS, SHAFT, ;
88,05,07, 224958.1, 88008, USSR, NZ, RUSS ,73.364, 54.445, 0.000, 0.001, 20.0, WE, TUNNEL, F3x ;
88,05,11, 165958.3, 88009, FRANCE, MURUROA, WTN ,21.867, -139.072, 0.000, 0.0, 150.0, WR, NELEE, SHAFT/LG ;
88,05,13, 153500.1, 88010, USA, NTS, HFS ,37.124, -116.072, 0.000, 0.0, 150.0, WR, SCHELLBOURNE, SHAFT ;
88,05,21, 223000.1, 88011, USA, NTS, DOE ,37.032, -115.987, 0.000, 0.0, 150.0, WR, LAREDO, SHAFT ;
88,05,25, 170058.4, 88012, FRANCE, MURUROA, WTN ,21.903, -139.009, 0.000, 0.0, 150.0, WR, NIOBE, SHAFT/LG ;
88,06,02, 130000.0, 88013, USA, NTS, HFS ,37.260, -116.441, 0.000, 0.0, 150.0, WR, COMSTOCK, SHAFT ;
88,06,14, 22706.4, 88014, USSR, SEMI, KAZAKH ,50.045, 79.005, 0.000, 0.001, 20.0, WR, SHAFT, ;
88,06,16, 171457.0, 88015, FRANCE, MURUROA, WTN ,21.000, -139.000, 0.000, 0.0, 5.0, WR, ANTIGONE, SHAFT/LG ;
88,06,22, 140000.0, 88016, USA, NTS, DOE ,37.166, -116.072, 0.000, 0.0, 150.0, WR, RHYOLITE, SHAFT F ;
88,06,22, 0.0, 88042, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 150.0, SE, NIGHTINGALE, SHAFT F ;
8,,, 173058.6, 88017, FRANCE, MURUROA, WTN ,21.906, -139.016, 0.000, 0.0, 20.0, WR, DEJANIRE, SHAFT/LG ;
88,07,07, 150530.0, 88018, USA, NTS, HFS ,37.252, -116.377, 0.000, 0.0, 150.0, WR, ALAMO, SHAFT ;
88,08,17, 170000.0, 88019, USA, NTS, HFS ,37.297, -116.307, 0.000, 0.0, 150.0, WR, KEARSARGE, SHAFT F ;
88,08,22, 161958.2, 88020, USSR, TYUMEN, RUSS ,66.316, 78.548, 0.000, 15.0, 15.0, PNE, RUBIN, SHAFT ;
88,08,23, 182959.3, 88039, USA, NTS, DOE ,37.001, -116.005, 0.000, 0.0, 20.0, WR, HARLINGEN, A/B SHAFT 2x ;
88,08,30, 180000.0, 88021, USA, NTS, HFS ,37.086, -116.069, 0.000, 0.0, 150.0, WR, BULLFROG, SHAFT ;
88,09,06, 161958.6, 88022, USSR, ARKHAN, RUSS ,61.331, 47.955, 0.000, 8.5, 8.5, PNE, RUBIN, SHAFT ;
88,09,14, 35957.4, 88023, USSR, SEMI, KAZAKH ,49.833, 78.808, 0.000, 20.0, 150.0, FMS, SHAFT, F ;
88,09,29, 70003.1, 88025, CHINA, LOP, NOR ,41.750, 88.474, 0.000, 1.0, 20.0, WR, UG, ;
88,10,13, 140000.0, 88026, USA, NTS, HFS ,37.089, -116.049, 0.000, 0.0, 150.0, WR, DALHART, SHAFT ;
88,10,18, 34006.6, 88027, USSR, SEMI, KAZAKH ,49.866, 78.081, 0.000, 0.001, 20.0, WE, TUNNEL, ;
88,10,25, 170000.0, 88028, FRANCE, MURUROA, WTN ,22.000, -139.000, 0.000, 0.0, 5.0, WR, ACRISIOS, SHAFT/LG ;
88,11,05, 162958.4, 88029, FRANCE, MURUROA, WTN ,21.883, -139.046, 0.000, 0.0, 150.0, WR, THRASYMEDEE, SHAFT/LG ;
88,11,09, 0.0, 88040, USA, NTS, DOE ,37.000, -116.000, 0.000, 0.0, 20.0, WR, MONAHANS, A/B SHAFT 2x ;
88,11,12, 33003.7, 88030, USSR, SEMI, KAZAKH ,50.078, 78.988, 0.000, 0.001, 20.0, WR, SHAFT, ;
